# trarcmin    trwidth    tcounts      tarea        ttexp
#
5.000000e-01 5.000000e-01 2.673000e+03 3.132846e+00 1.591581e+06 
1.833333e+00 8.333333e-01 1.171500e+04 1.433880e+01 1.567337e+06 
3.500000e+00 8.333333e-01 2.385200e+04 3.005467e+01 1.513116e+06 
5.166667e+00 8.333333e-01 3.717400e+04 4.777591e+01 1.470729e+06 
6.833333e+00 8.333333e-01 3.644300e+04 4.796095e+01 1.423835e+06 
